id,customer,article,date,price
543,967,Pizza,2021-03-04 05:39:20,4.2
544,115,Pizza,2021-11-10 19:16:08,4.09
545,522,Fries,2021-11-17 12:05:18,4.15
546,614,Beer,2021-04-12 16:06:07,3.31
547,126,Coke,2021-05-24 00:00:44,4.86
548,725,Fries,2021-04-02 04:38:05,0.58
549,142,Beer,2021-12-26 19:29:17,3.67
550,14,Burger,2021-07-10 21:20:55,2.33
551,655,Fries,2021-05-15 20:45:59,4.1
552,357,Guacamole,2021-10-14 10:40:49,3.58
553,70,Gin,2021-12-09 02:17:51,2.32
554,611,Fries,2021-05-01 17:39:14,4.84
555,220,Beer,2021-02-27 17:15:21,1.0
556,640,Pizza,2021-04-03 03:02:36,2.85
557,608,Fries,2021-03-27 16:44:19,3.77
558,77,Chips,2021-12-27 14:08:23,2.94
559,913,Coke,2021-10-31 04:07:29,1.79
560,145,Beer,2021-03-17 02:52:51,4.61
561,804,Whiskey,2021-09-15 00:28:25,4.05
562,740,Gin,2021-03-04 14:30:55,4.34
563,713,Beer,2021-12-13 13:02:21,3.18
564,825,Guacamole,2021-05-07 11:09:05,3.33
565,860,Coke,2021-09-19 21:35:04,5.35
566,918,Gin,2021-11-19 06:51:00,1.29
567,792,Nachos,2021-12-23 08:53:11,2.22
568,711,Burger,2021-04-30 06:30:30,5.28
569,763,Burger,2021-02-10 08:44:35,5.12
570,605,Popcorn,2021-08-27 23:26:05,2.35
571,655,Burger,2021-06-13 05:30:42,4.23
572,314,Nachos,2021-09-26 21:33:18,1.8
573,415,Burger,2021-06-19 06:09:44,1.41
574,330,Chips,2021-06-01 02:02:12,2.0
575,350,Popcorn,2021-10-08 17:24:17,3.02
576,392,Guacamole,2021-01-30 23:04:32,3.71
577,562,Nachos,2021-12-26 13:55:38,1.23
578,852,Coke,2021-02-19 02:35:39,4.57
579,989,Coke,2021-09-13 03:20:50,5.4
580,370,Fries,2021-01-04 03:34:14,3.35
581,278,Whiskey,2021-03-06 07:24:11,4.22
582,492,Pizza,2021-07-24 07:43:03,1.55
583,146,Coke,2021-04-25 03:13:38,2.45
584,552,Whiskey,2021-10-22 13:25:14,2.42
585,959,Fries,2021-11-29 17:30:55,1.94
586,781,Whiskey,2021-01-19 16:05:46,1.09
587,391,Tonic,2021-02-06 18:20:39,0.83
588,84,Fries,2021-04-12 04:28:11,2.34
589,890,Fries,2021-11-26 14:55:48,2.94
590,815,Guacamole,2021-02-22 13:25:40,2.03
591,884,Nachos,2021-12-19 16:53:53,0.75
592,44,Guacamole,2021-04-07 23:34:31,3.4
593,121,Burger,2021-01-30 09:05:03,3.97
594,792,Whiskey,2021-05-01 02:34:25,3.69
595,554,Gin,2021-01-10 06:46:29,2.92
596,320,Coke,2021-04-21 10:54:37,4.26
597,98,Fries,2021-04-21 18:42:31,0.72
598,727,Guacamole,2021-10-08 17:42:30,1.46
599,594,Burger,2021-02-14 07:18:44,5.33
600,607,Popcorn,2021-03-07 06:24:36,4.99
601,384,Tonic,2021-05-19 22:30:53,3.08
602,869,Burger,2021-12-21 06:03:08,2.54
603,225,Tonic,2021-09-08 20:21:37,4.54
604,160,Guacamole,2021-03-02 04:15:52,5.37
605,573,Guacamole,2021-07-10 20:32:58,4.72
606,447,Chips,2021-11-01 14:50:09,2.58
607,311,Guacamole,2021-09-06 21:18:57,3.29
608,979,Pizza,2021-09-04 18:57:09,4.26
609,571,Whiskey,2021-07-20 03:37:50,2.97
610,770,Beer,2021-06-02 14:14:12,3.06
611,407,Chips,2021-11-23 07:10:46,4.44
612,723,Tonic,2021-10-23 20:38:19,4.07
613,695,Tonic,2021-07-09 14:31:42,1.73
614,324,Burger,2021-10-10 17:37:56,2.18
615,291,Burger,2021-09-09 19:06:11,3.43
616,546,Chips,2021-11-01 02:07:16,5.25
617,719,Whiskey,2021-02-04 02:02:09,2.25
618,476,Fries,2021-06-24 00:52:50,2.55
619,99,Guacamole,2021-04-09 18:54:11,1.87
620,408,Chips,2021-04-11 10:29:06,2.64
621,431,Fries,2021-06-04 11:23:12,4.8
622,365,Pizza,2021-02-12 06:06:59,4.48
623,37,Guacamole,2021-05-19 05:09:31,3.64
624,813,Beer,2021-08-21 09:32:16,0.89
625,650,Beer,2021-07-31 23:16:18,4.5
626,967,Whiskey,2021-06-05 02:34:57,2.99
627,812,Chips,2021-07-31 18:47:05,0.91
628,418,Coke,2021-11-27 12:20:32,3.25
629,987,Beer,2021-01-18 21:45:30,3.69
630,804,Fries,2021-08-02 08:20:09,2.43
631,892,Fries,2021-07-03 21:28:51,4.36
632,351,Tonic,2021-01-13 03:16:33,1.59
633,567,Coke,2021-04-22 03:39:10,3.31
634,768,Nachos,2021-06-09 02:44:35,0.67
635,536,Gin,2021-11-22 17:39:55,3.69
636,110,Gin,2021-12-09 04:40:22,3.76
637,282,Nachos,2021-01-04 19:50:54,1.63
638,117,Fries,2021-12-06 08:46:48,0.66
639,326,Tonic,2021-07-09 23:08:38,2.84
640,379,Coke,2021-04-10 12:55:38,1.09
641,305,Gin,2021-07-22 15:09:58,4.57
642,248,Pizza,2021-03-08 15:03:08,3.6
643,679,Fries,2021-09-01 12:26:50,3.89
644,882,Chips,2021-08-06 12:02:23,3.27
645,964,Tonic,2021-01-22 13:26:00,5.5
646,341,Coke,2021-03-27 03:40:58,1.59
647,775,Guacamole,2021-06-13 12:34:35,3.87
648,348,Nachos,2021-04-27 15:30:18,0.66
649,159,Beer,2021-04-13 12:19:53,0.55
650,928,Nachos,2021-04-27 08:10:42,4.12
651,181,Whiskey,2021-06-23 12:08:46,2.11
652,827,Tonic,2021-07-17 05:35:29,2.08
653,470,Whiskey,2021-09-17 09:46:14,1.78
654,265,Fries,2021-04-02 15:34:20,2.55
655,836,Tonic,2021-09-19 07:49:33,1.21
656,968,Nachos,2021-08-26 01:29:47,4.56
657,741,Coke,2021-07-21 09:39:41,3.26
658,238,Whiskey,2021-09-26 14:06:06,5.32
659,99,Popcorn,2021-07-03 13:30:58,4.06
660,871,Coke,2021-05-27 09:58:28,3.96
661,746,Gin,2021-10-08 19:51:04,3.8
662,491,Beer,2021-01-16 14:52:27,0.57
663,305,Pizza,2021-12-04 23:16:40,4.09
664,269,Coke,2021-03-08 14:48:08,2.61
665,17,Chips,2021-04-28 00:10:13,1.88
666,524,Whiskey,2021-04-27 10:10:53,2.06
667,363,Chips,2021-04-28 18:40:27,2.95
668,244,Nachos,2021-07-12 12:53:59,3.49
669,225,Beer,2021-10-26 14:10:57,5.46
670,77,Chips,2021-01-06 19:46:37,2.66
671,600,Whiskey,2021-09-04 08:36:52,2.6
672,985,Burger,2021-08-13 05:27:53,0.81
673,952,Burger,2021-09-17 11:40:08,5.39
674,579,Popcorn,2021-03-07 07:39:29,2.46
675,186,Pizza,2021-10-04 10:43:32,4.37
676,414,Coke,2021-11-03 15:11:13,2.33
677,976,Chips,2021-09-08 17:10:51,4.74
678,485,Popcorn,2021-05-15 10:16:33,1.06
679,282,Fries,2021-05-04 12:12:02,4.46
680,880,Guacamole,2021-04-30 02:57:07,0.71
681,467,Fries,2021-05-05 16:23:55,2.17
682,224,Nachos,2021-04-26 19:07:20,5.34
683,359,Fries,2021-11-08 06:54:51,3.46
684,155,Fries,2021-04-28 19:46:35,1.44
685,233,Popcorn,2021-04-13 15:42:44,2.15
686,465,Pizza,2021-07-18 06:29:16,3.6
687,710,Beer,2021-04-19 00:56:09,1.87
688,700,Guacamole,2021-07-24 01:18:10,2.71
689,350,Fries,2021-12-26 23:15:24,1.72
690,343,Tonic,2021-04-26 03:02:44,2.67
691,548,Chips,2021-02-26 23:47:15,4.37
692,443,Whiskey,2021-08-27 01:12:45,1.94
693,396,Fries,2021-04-29 08:45:13,2.29
694,918,Fries,2021-01-12 15:57:31,4.48
695,653,Popcorn,2021-04-01 20:10:46,2.39
696,938,Gin,2021-10-08 14:27:34,4.55
697,907,Chips,2021-05-08 15:46:34,4.45
698,381,Nachos,2021-12-18 03:23:06,1.37
699,55,Beer,2021-06-11 11:31:09,3.07
700,656,Chips,2021-12-04 05:18:04,5.28
701,319,Burger,2021-04-13 00:31:49,0.67
702,169,Pizza,2021-06-19 21:01:21,0.99
703,708,Popcorn,2021-03-02 05:19:15,1.67
704,940,Chips,2021-03-19 17:34:37,4.28
705,245,Guacamole,2021-03-25 10:58:56,4.96
706,279,Popcorn,2021-09-20 16:37:11,1.07
707,28,Nachos,2021-01-21 21:14:59,5.4
708,58,Pizza,2021-01-31 15:27:06,4.72
709,858,Whiskey,2021-03-10 11:45:00,2.62
710,636,Popcorn,2021-02-20 21:38:54,4.76
711,624,Tonic,2021-01-18 08:20:11,2.33
712,700,Nachos,2021-11-08 04:07:59,1.76
713,851,Gin,2021-06-16 14:01:46,5.24
714,618,Fries,2021-05-23 01:25:25,3.82
715,332,Nachos,2021-04-06 15:54:12,3.7
716,652,Guacamole,2021-11-07 14:53:58,3.7
717,934,Chips,2021-06-05 03:03:22,1.87
718,484,Guacamole,2021-03-07 16:35:08,3.03
719,200,Nachos,2021-03-17 10:50:06,2.41
720,338,Tonic,2021-03-23 09:36:03,4.81
721,171,Tonic,2021-07-14 02:05:07,0.72
722,394,Fries,2021-01-31 13:54:16,3.93
723,569,Whiskey,2021-02-18 00:08:19,1.97
724,298,Beer,2021-04-05 11:04:48,3.02
725,549,Fries,2021-08-29 18:08:21,1.46
726,854,Popcorn,2021-05-15 20:13:52,3.26
727,130,Nachos,2021-10-18 03:07:31,1.99
728,601,Whiskey,2021-04-09 15:54:59,1.43
729,245,Burger,2021-02-07 11:24:44,0.9
730,438,Guacamole,2021-11-18 13:47:49,2.57
731,38,Chips,2021-11-29 06:17:34,0.69
732,455,Whiskey,2021-02-26 23:02:57,1.76
733,309,Gin,2021-02-26 16:28:02,4.07
734,392,Whiskey,2021-12-12 09:05:39,2.27
735,624,Tonic,2021-03-25 08:37:52,0.64
736,974,Gin,2021-08-22 09:59:43,0.64
737,797,Coke,2021-05-14 14:17:58,1.29
738,981,Beer,2021-07-27 03:26:37,1.7
739,901,Burger,2021-01-22 13:38:01,2.31
740,956,Nachos,2021-01-14 13:07:15,2.68
741,746,Guacamole,2021-09-27 16:12:32,5.44
742,13,Fries,2021-01-15 17:06:24,1.25
743,31,Whiskey,2021-09-12 08:53:49,4.54
744,327,Popcorn,2021-09-12 00:20:58,3.01
745,56,Coke,2021-01-04 14:26:57,0.65
746,669,Whiskey,2021-09-12 04:38:06,2.94
747,489,Beer,2021-09-04 09:42:26,5.04
748,762,Nachos,2021-08-24 07:46:59,1.89
749,145,Pizza,2021-06-11 12:53:03,4.15
750,88,Whiskey,2021-07-22 06:44:51,4.12
751,701,Coke,2021-01-24 16:20:09,5.13
752,939,Guacamole,2021-07-09 07:07:06,2.47
753,213,Pizza,2021-04-07 21:46:48,1.38
754,257,Burger,2021-07-06 00:27:44,4.22
755,358,Chips,2021-02-19 00:32:58,1.24
756,163,Popcorn,2021-11-16 23:33:34,1.43
757,201,Chips,2021-09-29 03:41:53,3.02
758,780,Pizza,2021-09-05 18:48:41,4.99
759,651,Whiskey,2021-08-21 00:50:52,3.85
760,421,Burger,2021-02-03 14:42:51,2.93
761,839,Beer,2021-05-28 03:09:51,2.89
762,306,Coke,2021-08-29 17:15:29,2.58
763,231,Coke,2021-02-10 00:15:45,3.1
764,347,Pizza,2021-07-12 19:10:48,4.47
765,809,Chips,2021-03-28 03:56:38,3.73
766,618,Chips,2021-12-04 15:00:08,1.97
767,10,Gin,2021-01-21 19:07:51,1.46
768,190,Beer,2021-07-17 05:31:05,1.03
769,748,Fries,2021-08-07 04:49:46,4.67
770,858,Chips,2021-08-31 23:08:58,1.9
771,812,Coke,2021-06-08 05:48:05,3.97
772,917,Chips,2021-11-19 08:55:14,4.12
773,245,Gin,2021-07-04 09:51:16,5.14
774,928,Coke,2021-07-13 15:26:31,3.36
775,244,Burger,2021-02-25 10:34:37,0.52
776,735,Tonic,2021-04-24 07:55:57,2.72
777,246,Fries,2021-03-17 22:12:19,4.43
778,741,Tonic,2021-11-27 03:45:58,2.99
779,806,Gin,2021-12-12 11:43:48,4.94
780,922,Burger,2021-01-11 20:51:25,2.73
781,626,Popcorn,2021-04-18 03:38:59,3.25
782,405,Burger,2021-06-25 14:09:24,1.27
783,722,Burger,2021-12-06 16:30:13,0.76
784,958,Coke,2021-04-21 00:24:54,1.41
785,690,Pizza,2021-05-19 19:39:11,3.81
786,672,Whiskey,2021-07-05 10:26:20,1.82
787,726,Tonic,2021-05-30 07:07:36,0.52
788,733,Nachos,2021-08-19 05:01:44,1.16
789,646,Pizza,2021-09-19 16:12:32,5.02
790,924,Beer,2021-11-18 10:22:01,5.29
791,583,Guacamole,2021-03-29 07:00:57,5.26
792,149,Gin,2021-06-20 14:38:46,5.21
793,827,Burger,2021-12-16 05:04:15,0.52
794,112,Chips,2021-03-18 06:04:32,3.53
795,63,Tonic,2021-08-18 06:09:23,5.24
796,330,Nachos,2021-11-28 21:57:50,5.41
797,401,Popcorn,2021-03-04 08:14:11,3.04
798,656,Tonic,2021-01-10 13:44:29,2.12
799,435,Tonic,2021-12-07 05:55:07,3.87
800,422,Gin,2021-07-09 02:44:49,1.79
801,220,Nachos,2021-01-24 05:09:37,5.35
802,908,Pizza,2021-07-21 07:56:35,4.67
803,786,Nachos,2021-05-17 07:05:42,4.33
804,113,Tonic,2021-04-04 23:39:07,4.82
805,311,Whiskey,2021-04-24 09:21:00,1.67
806,927,Tonic,2021-02-06 04:36:00,5.19
807,631,Guacamole,2021-06-27 01:16:20,0.75
808,261,Whiskey,2021-07-19 09:27:32,3.32
809,760,Whiskey,2021-05-26 14:38:18,3.72
810,157,Chips,2021-09-02 02:23:14,3.89
811,228,Fries,2021-02-11 12:42:18,1.48
812,201,Nachos,2021-01-05 07:47:36,3.0
813,26,Burger,2021-02-12 13:21:18,3.84
814,133,Coke,2021-02-02 04:28:00,2.69
815,907,Guacamole,2021-12-17 20:33:14,1.81
816,293,Tonic,2021-12-16 22:51:34,1.94
817,149,Beer,2021-05-12 01:29:16,5.12
818,837,Chips,2021-07-23 21:08:42,3.88
819,290,Beer,2021-02-14 12:12:50,2.74
820,686,Pizza,2021-05-30 08:11:44,2.09
821,905,Gin,2021-06-15 04:12:52,0.78
822,461,Whiskey,2021-07-10 10:15:16,3.19
823,675,Coke,2021-07-10 08:18:41,1.8
824,510,Popcorn,2021-09-18 07:59:29,1.84
825,217,Gin,2021-04-18 02:24:02,1.08
826,677,Pizza,2021-06-25 02:50:11,2.93
827,703,Chips,2021-01-22 18:17:06,1.59
828,826,Tonic,2021-01-26 15:07:35,2.36
829,604,Guacamole,2021-04-07 09:03:44,4.18
830,504,Guacamole,2021-07-30 13:27:44,0.64
831,603,Guacamole,2021-06-13 19:44:05,2.42
832,198,Whiskey,2021-10-29 08:05:24,4.94
833,769,Popcorn,2021-06-15 14:09:18,1.44
834,393,Whiskey,2021-06-03 14:21:42,2.0
835,589,Whiskey,2021-05-21 07:13:06,2.35
836,184,Chips,2021-05-20 09:21:20,4.42
837,4,Beer,2021-02-24 20:11:20,0.96
838,653,Gin,2021-09-13 14:28:59,2.72
839,189,Nachos,2021-07-30 01:46:01,1.25
840,597,Popcorn,2021-08-23 18:38:32,4.63
841,973,Gin,2021-09-25 10:18:30,2.71
842,668,Popcorn,2021-10-03 19:03:06,4.8
843,499,Pizza,2021-07-23 08:12:46,1.25
844,798,Tonic,2021-10-12 10:25:18,2.07
845,382,Burger,2021-03-05 23:21:50,3.78
846,961,Burger,2021-04-22 01:20:32,3.75
847,203,Whiskey,2021-03-06 00:21:38,2.6
848,70,Nachos,2021-01-03 10:35:34,1.86
849,733,Chips,2021-07-10 12:13:46,1.26
850,476,Pizza,2021-05-31 05:43:14,1.02
851,582,Chips,2021-11-22 12:46:11,1.36
852,55,Tonic,2021-02-05 19:53:42,3.69
853,557,Pizza,2021-08-09 19:31:29,1.59
854,243,Nachos,2021-01-02 14:37:49,2.89
855,563,Burger,2021-02-11 04:50:49,1.33
856,349,Whiskey,2021-03-09 09:26:35,3.28
857,582,Nachos,2021-10-08 22:01:48,3.38
858,750,Gin,2021-02-20 05:43:08,1.71
859,577,Tonic,2021-10-08 12:42:05,1.29
860,17,Beer,2021-07-06 11:12:09,5.39
861,609,Pizza,2021-12-06 10:22:43,4.14
862,369,Coke,2021-02-23 08:25:17,3.07
863,286,Gin,2021-07-09 12:01:47,2.63
864,377,Chips,2021-03-17 12:57:24,2.9
865,616,Tonic,2021-08-11 17:09:54,1.89
866,32,Nachos,2021-11-07 16:40:49,1.68
867,829,Chips,2021-05-11 07:46:17,5.07
868,550,Burger,2021-05-27 17:24:48,4.86
869,578,Pizza,2021-10-21 03:05:06,1.24
870,468,Tonic,2021-09-12 07:36:14,3.83
871,165,Whiskey,2021-12-08 06:42:08,3.48
872,376,Coke,2021-09-05 05:24:54,5.13
873,359,Beer,2021-07-05 21:31:33,2.67
874,423,Chips,2021-02-09 10:49:24,1.32
875,328,Burger,2021-11-04 23:01:45,4.16
876,454,Coke,2021-07-13 04:31:32,1.54
877,512,Fries,2021-06-13 22:56:42,0.68
878,777,Guacamole,2021-06-16 10:21:00,1.78
879,150,Pizza,2021-01-20 02:24:23,2.58
880,480,Beer,2021-04-23 10:00:22,2.28
881,689,Guacamole,2021-01-18 07:06:35,0.86
882,962,Whiskey,2021-01-20 18:25:46,5.21
883,646,Pizza,2021-02-05 14:41:10,5.44
884,504,Tonic,2021-12-26 20:36:43,3.21
885,892,Chips,2021-07-29 04:57:03,4.12
886,232,Nachos,2021-07-22 13:07:52,3.67
887,188,Fries,2021-04-24 14:15:57,4.78
888,810,Beer,2021-09-16 16:02:40,3.26
889,139,Fries,2021-09-30 22:28:21,1.43
890,903,Tonic,2021-10-31 16:58:04,5.01
891,113,Beer,2021-08-31 13:24:51,2.99
892,469,Pizza,2021-01-27 00:13:16,4.45
893,290,Beer,2021-06-30 18:33:26,2.19
894,929,Fries,2021-08-03 22:46:47,4.9
895,651,Fries,2021-01-13 18:00:11,3.4
896,675,Fries,2021-12-28 06:34:29,1.47
897,841,Guacamole,2021-04-08 18:09:44,3.4
898,435,Guacamole,2021-08-10 22:05:20,2.83
899,964,Tonic,2021-08-13 14:23:14,2.33
900,717,Burger,2021-09-11 21:20:40,1.43
901,637,Fries,2021-06-03 06:54:55,1.72
902,521,Pizza,2021-11-24 13:23:23,3.97
903,673,Coke,2021-05-22 01:31:37,2.44
904,296,Gin,2021-08-17 01:43:11,5.4
905,259,Whiskey,2021-04-20 16:07:35,2.03
906,617,Coke,2021-08-13 09:09:40,1.25
907,414,Coke,2021-05-13 01:49:03,4.15
908,330,Nachos,2021-02-28 08:29:59,5.39
909,623,Nachos,2021-08-04 10:24:03,1.47
910,239,Whiskey,2021-02-20 08:24:21,4.56
911,220,Chips,2021-04-29 18:39:29,3.01
912,317,Chips,2021-02-16 13:43:52,5.37
913,967,Tonic,2021-05-08 01:23:52,3.16
914,854,Popcorn,2021-04-15 09:33:41,4.72
915,551,Coke,2021-05-04 20:45:01,3.72
916,915,Gin,2021-01-24 09:18:05,4.89
917,287,Guacamole,2021-09-20 04:59:19,3.96
918,270,Gin,2021-05-02 01:14:37,5.16
919,962,Coke,2021-03-30 01:36:23,1.97
920,182,Gin,2021-08-25 01:02:12,4.32
921,725,Gin,2021-12-14 11:08:01,1.65
922,266,Coke,2021-06-12 13:40:35,0.69
923,619,Beer,2021-04-04 05:47:21,3.02
924,958,Beer,2021-10-27 09:58:03,1.83
925,230,Coke,2021-11-14 11:33:53,0.65
926,649,Gin,2021-05-12 19:02:12,4.0
927,476,Beer,2021-10-13 05:29:18,4.2
928,247,Gin,2021-07-17 16:22:16,4.16
929,365,Tonic,2021-08-02 01:42:32,0.86
930,500,Fries,2021-11-11 18:26:44,5.14
931,505,Chips,2021-09-22 16:06:35,2.41
932,12,Guacamole,2021-04-23 15:19:09,4.97
933,874,Tonic,2021-06-08 15:16:46,4.68
934,663,Coke,2021-02-06 02:35:53,2.98
935,911,Gin,2021-03-30 06:37:44,4.79
936,335,Guacamole,2021-04-09 16:44:23,4.2
937,599,Gin,2021-12-02 16:13:38,3.63
938,121,Pizza,2021-08-19 15:42:10,3.92
939,172,Beer,2021-07-09 04:06:44,1.22
940,994,Pizza,2021-12-25 12:20:32,3.44
941,516,Guacamole,2021-03-21 17:05:07,2.24
942,910,Pizza,2021-09-09 03:48:18,1.56
943,607,Coke,2021-12-15 03:20:30,4.01
944,846,Beer,2021-02-08 02:36:25,4.14
945,414,Pizza,2021-03-23 13:30:43,4.38
946,449,Fries,2021-11-08 06:16:07,0.5
947,88,Guacamole,2021-11-19 16:00:06,2.04
948,600,Guacamole,2021-03-29 05:11:32,4.6
949,707,Gin,2021-07-11 03:22:58,0.66
950,287,Beer,2021-06-22 12:46:29,3.13
951,278,Coke,2021-09-19 02:58:09,2.53
952,1,Beer,2021-01-27 17:18:34,3.73
953,746,Chips,2021-12-01 02:25:10,0.7
954,758,Coke,2021-08-31 03:30:14,1.78
955,959,Beer,2021-11-29 15:11:26,2.81
956,758,Coke,2021-12-19 02:48:01,4.28
957,802,Chips,2021-08-08 16:03:01,1.66
958,138,Popcorn,2021-01-22 20:10:42,1.43
959,513,Burger,2021-08-19 04:00:26,4.65
960,794,Beer,2021-07-07 10:11:08,1.13
961,810,Popcorn,2021-11-11 22:16:20,2.04
962,172,Burger,2021-03-21 22:54:08,1.54
963,882,Nachos,2021-02-01 22:05:08,5.18
964,137,Chips,2021-09-11 15:50:32,1.24
965,890,Popcorn,2021-10-14 13:10:52,3.92
966,542,Popcorn,2021-02-27 16:57:35,1.78
967,934,Whiskey,2021-10-24 17:51:27,1.51
968,81,Chips,2021-07-29 17:45:14,5.27
969,429,Gin,2021-12-03 00:38:24,3.66
970,917,Popcorn,2021-07-23 05:04:28,3.61
971,432,Coke,2021-09-26 21:42:31,5.47
972,203,Beer,2021-08-12 15:01:08,0.74
973,214,Tonic,2021-05-30 07:38:13,2.2
974,684,Fries,2021-06-04 09:23:03,4.16
975,233,Pizza,2021-07-05 00:44:17,1.43
976,862,Pizza,2021-11-19 20:32:07,2.47
977,892,Chips,2021-05-08 16:47:45,1.49
978,495,Guacamole,2021-08-31 21:01:03,3.7
979,325,Nachos,2021-03-08 17:48:30,2.33
980,748,Beer,2021-01-11 23:20:10,2.55
981,793,Nachos,2021-07-03 20:47:56,3.42
982,225,Chips,2021-06-29 04:10:50,2.78
983,647,Popcorn,2021-03-29 22:22:15,5.42
984,781,Guacamole,2021-08-24 10:33:09,3.86
985,330,Whiskey,2021-12-10 11:42:50,4.17
986,601,Guacamole,2021-06-12 16:52:21,2.58
987,553,Fries,2021-06-23 12:19:51,4.54
988,217,Whiskey,2021-11-21 01:37:11,2.87
989,898,Popcorn,2021-09-03 08:47:33,4.52
990,231,Coke,2021-12-04 04:39:35,2.55
991,418,Coke,2021-12-24 11:45:20,2.88
992,894,Popcorn,2021-03-02 00:30:52,4.97
993,840,Burger,2021-01-15 13:59:39,3.64
994,26,Coke,2021-06-17 09:33:48,3.31
995,581,Burger,2021-12-22 00:01:42,4.09
996,383,Burger,2021-11-03 08:43:26,2.56
997,576,Whiskey,2021-08-27 05:02:36,3.32
998,853,Burger,2021-10-10 00:18:28,2.65
999,194,Tonic,2021-11-25 05:43:13,2.87
1000,584,Guacamole,2021-11-09 11:49:16,0.76
1001,185,Guacamole,2021-06-29 21:57:41,2.82
1002,124,Fries,2021-02-04 23:59:05,3.82
1003,3,Burger,2021-11-18 00:50:19,1.63
1004,722,Whiskey,2021-04-01 03:20:50,5.26
1005,926,Popcorn,2021-04-05 18:37:07,4.47
1006,612,Pizza,2021-09-06 21:28:37,2.84
1007,605,Guacamole,2021-08-30 16:12:45,2.14
1008,434,Coke,2021-02-01 06:29:37,4.56
1009,375,Chips,2021-04-25 15:14:17,4.11
1010,233,Gin,2021-01-14 01:51:42,2.73
1011,234,Fries,2021-11-14 17:17:54,0.72
1012,133,Gin,2021-07-06 20:10:03,3.36
1013,471,Burger,2021-10-25 20:58:08,2.22
1014,482,Chips,2021-07-01 15:05:23,5.17
1015,884,Whiskey,2021-01-17 20:16:55,4.94
1016,723,Guacamole,2021-05-30 07:20:48,4.03
1017,33,Fries,2021-03-25 01:57:06,3.24
1018,821,Whiskey,2021-06-27 10:21:05,4.63
1019,910,Gin,2021-12-28 07:58:29,3.1
1020,774,Burger,2021-06-25 15:47:29,3.45
1021,848,Whiskey,2021-11-09 04:31:55,3.28
1022,935,Fries,2021-02-08 06:26:05,1.87
1023,320,Burger,2021-01-14 10:15:10,2.25
1024,337,Beer,2021-12-20 21:24:27,1.04
1025,843,Beer,2021-07-02 05:10:02,2.49
1026,306,Popcorn,2021-09-23 10:48:54,5.4
1027,464,Chips,2021-07-22 10:25:43,3.04
1028,188,Whiskey,2021-11-08 10:16:00,3.15
1029,891,Guacamole,2021-02-20 23:11:06,2.23
1030,687,Beer,2021-07-24 13:56:57,3.86
1031,649,Burger,2021-12-12 23:44:21,1.78
1032,500,Guacamole,2021-05-25 01:12:03,2.38
1033,769,Beer,2021-05-10 04:09:23,2.23
1034,230,Gin,2021-06-19 14:25:37,0.89
1035,873,Beer,2021-06-24 05:11:17,2.89
1036,349,Pizza,2021-10-05 07:33:54,3.57
1037,88,Coke,2021-03-06 21:07:39,0.78
1038,690,Beer,2021-02-06 19:05:47,0.55
1039,587,Fries,2021-05-28 04:58:53,3.5
1040,162,Popcorn,2021-12-11 00:03:09,1.08
1041,727,Gin,2021-07-23 11:56:32,2.09
1042,969,Guacamole,2021-11-17 06:50:40,0.79
1043,768,Burger,2021-04-25 14:24:30,2.28
1044,9,Fries,2021-02-01 15:25:01,5.3
1045,488,Tonic,2021-03-18 10:37:48,4.45
1046,206,Guacamole,2021-04-07 15:54:53,1.88
1047,817,Coke,2021-03-22 11:29:20,4.36
1048,56,Burger,2021-07-21 18:58:10,2.76
1049,721,Burger,2021-11-19 22:53:06,4.69
1050,969,Gin,2021-06-19 15:52:10,4.68
1051,976,Fries,2021-12-18 04:15:31,1.14
1052,524,Nachos,2021-10-31 03:43:46,3.47
1053,70,Chips,2021-09-03 09:04:19,1.38
1054,343,Popcorn,2021-05-14 06:00:36,1.42
1055,579,Beer,2021-07-14 04:46:46,5.43
1056,414,Chips,2021-05-30 14:57:50,2.8
1057,998,Fries,2021-08-27 10:40:07,1.27
1058,874,Beer,2021-06-16 03:43:48,1.55
1059,753,Tonic,2021-10-25 06:58:09,1.65
1060,536,Pizza,2021-09-21 06:53:33,3.14
1061,768,Gin,2021-03-11 12:57:51,3.78
1062,376,Gin,2021-05-13 11:53:49,3.75
1063,558,Coke,2021-05-27 21:18:19,0.54
1064,234,Guacamole,2021-11-21 09:01:22,3.94
1065,783,Nachos,2021-06-30 16:11:25,0.66
1066,692,Chips,2021-02-09 13:36:05,4.65
1067,615,Gin,2021-06-21 01:39:52,2.65
1068,572,Chips,2021-03-11 13:10:39,3.43
1069,182,Fries,2021-06-21 19:21:50,4.75
1070,951,Gin,2021-08-18 00:52:36,3.07
1071,194,Popcorn,2021-02-21 17:54:08,1.42
1072,235,Popcorn,2021-10-15 13:45:23,0.53
1073,690,Fries,2021-10-11 08:29:11,5.13
1074,184,Popcorn,2021-12-31 13:51:03,2.23
1075,308,Popcorn,2021-08-17 16:36:14,1.55
1076,156,Coke,2021-10-21 08:01:25,4.61
1077,863,Guacamole,2021-02-10 21:08:28,3.15
1078,31,Chips,2021-05-08 04:53:58,0.61
1079,765,Gin,2021-11-13 19:18:31,3.08
1080,586,Chips,2021-06-23 21:19:18,2.27
1081,98,Fries,2021-10-14 14:21:11,4.87
1082,227,Guacamole,2021-02-15 17:51:41,3.16
