orderID,activity,endtime,starttime,resource
C105,send invoice,2015-01-23 14:29:28+00:00,2015-01-23 14:26:10+00:00,EXXRY
C9,cancel order,2015-01-23 15:02:54+00:00,2015-01-23 14:47:05+00:00,VNOHU
C71,send invoice,2015-01-23 15:10:20+00:00,2015-01-23 15:03:39+00:00,RLTSN
C119,place order,2015-01-23 15:28:05+00:00,2015-01-23 15:19:13+00:00,EQRLD
C5,confirm payment,2015-01-23 15:29:12+00:00,2015-01-23 15:21:06+00:00,KYICA
C10,send reminder,2015-01-23 15:50:06+00:00,2015-01-23 15:37:19+00:00,RLTSN
C3,prepare delivery,2015-01-23 16:15:34+00:00,2015-01-23 16:12:03+00:00,UYDRD
C94,send invoice,2015-01-23 16:22:11+00:00,2015-01-23 16:16:53+00:00,ZBEXO
C42,pay,2015-01-23 16:35:44+00:00,2015-01-23 16:23:06+00:00,EQRLD
C93,send invoice,2015-01-23 16:48:00+00:00,2015-01-23 16:40:39+00:00,FGXWW
C120,place order,2015-01-23 17:02:40+00:00,2015-01-23 16:56:34+00:00,LYVGB
C65,send reminder,2015-01-23 17:32:25+00:00,2015-01-23 17:17:39+00:00,KYICA
C16,prepare delivery,2015-01-23 17:57:07+00:00,2015-01-23 17:31:02+00:00,LYVGB
C44,pay,2015-01-23 17:51:02+00:00,2015-01-23 17:42:30+00:00,DTZWY
C25,prepare delivery,2015-01-23 18:31:03+00:00,2015-01-23 18:23:43+00:00,UYDRD
C110,send invoice,2015-01-23 18:54:13+00:00,2015-01-23 18:47:28+00:00,VNOHU
C40,send reminder,2015-01-23 19:26:43+00:00,2015-01-23 19:10:19+00:00,KXHUV
C121,place order,2015-01-23 19:17:41+00:00,2015-01-23 19:11:15+00:00,EMEYV
C27,pay,2015-01-23 19:37:45+00:00,2015-01-23 19:31:42+00:00,RCEUC
C64,send reminder,2015-01-23 20:45:47+00:00,2015-01-23 20:28:06+00:00,HLJOP
C122,place order,2015-01-23 22:11:49+00:00,2015-01-23 21:58:44+00:00,KYICA
C57,pay,2015-01-24 10:20:09+00:00,2015-01-24 10:16:29+00:00,RLTSN
C123,place order,2015-01-24 15:43:10+00:00,2015-01-24 15:35:36+00:00,EQRLD
C124,place order,2015-01-25 15:53:25+00:00,2015-01-25 15:48:24+00:00,BALPA
C53,send reminder,2015-01-26 08:35:24+00:00,2015-01-26 08:15:40+00:00,HLJOP
C125,place order,2015-01-26 10:16:08+00:00,2015-01-26 08:32:01+00:00,SMSNY
C18,confirm payment,2015-01-26 09:10:49+00:00,2015-01-26 09:03:31+00:00,BALPA
C98,send invoice,2015-01-26 09:44:09+00:00,2015-01-26 09:37:02+00:00,EXXRY
C109,send invoice,2015-01-26 09:57:05+00:00,2015-01-26 09:49:03+00:00,VNOHU
C78,send reminder,2015-01-26 10:48:53+00:00,2015-01-26 10:08:50+00:00,UYDRD
C38,pay,2015-01-26 10:39:31+00:00,2015-01-26 10:34:56+00:00,ZBEXO
C126,place order,2015-01-26 10:49:15+00:00,2015-01-26 10:36:08+00:00,RCEUC
C4,prepare delivery,2015-01-26 10:53:16+00:00,2015-01-26 10:45:21+00:00,ZBEXO
C29,make delivery,2015-01-26 11:36:13+00:00,2015-01-26 10:58:08+00:00,FWWWF
C122,send invoice,2015-01-26 11:29:31+00:00,2015-01-26 11:23:44+00:00,VXRUO
C14,pay,2015-01-26 11:49:58+00:00,2015-01-26 11:43:43+00:00,FGXWW
C115,send invoice,2015-01-26 11:57:43+00:00,2015-01-26 11:49:26+00:00,LYVGB
C127,place order,2015-01-26 12:36:09+00:00,2015-01-26 12:30:23+00:00,LYVGB
C102,send invoice,2015-01-26 12:49:09+00:00,2015-01-26 12:32:56+00:00,VXRUO
C51,pay,2015-01-26 12:43:30+00:00,2015-01-26 12:35:35+00:00,DTZWY
C3,confirm payment,2015-01-26 14:06:26+00:00,2015-01-26 13:59:21+00:00,EXXRY
C128,place order,2015-01-26 14:32:31+00:00,2015-01-26 14:18:54+00:00,KYICA
C92,send invoice,2015-01-26 14:43:08+00:00,2015-01-26 14:38:07+00:00,UTBDH
C29,confirm payment,2015-01-26 15:17:33+00:00,2015-01-26 15:09:05+00:00,FGXWW
C30,send reminder,2015-01-26 15:39:14+00:00,2015-01-26 15:16:40+00:00,EMEYV
C87,send invoice,2015-01-26 15:37:46+00:00,2015-01-26 15:29:46+00:00,RWVYG
C25,confirm payment,2015-01-26 15:37:54+00:00,2015-01-26 15:34:06+00:00,VNOHU
C129,place order,2015-01-26 16:13:54+00:00,2015-01-26 15:55:55+00:00,UYDRD
C34,send reminder,2015-01-26 16:19:28+00:00,2015-01-26 16:03:30+00:00,FWWWF
C3,make delivery,2015-01-26 16:46:11+00:00,2015-01-26 16:08:31+00:00,FWWWF
C103,send invoice,2015-01-26 16:17:47+00:00,2015-01-26 16:10:12+00:00,RWVYG
C70,send reminder,2015-01-26 16:37:02+00:00,2015-01-26 16:19:02+00:00,HLJOP
C111,send invoice,2015-01-26 16:24:13+00:00,2015-01-26 16:21:45+00:00,SMSNY
C25,make delivery,2015-01-26 18:16:26+00:00,2015-01-26 16:51:17+00:00,UTBDH
C106,send invoice,2015-01-26 17:44:16+00:00,2015-01-26 17:19:00+00:00,BALPA
C130,place order,2015-01-26 18:14:51+00:00,2015-01-26 18:09:57+00:00,EXXRY
C43,prepare delivery,2015-01-26 18:53:21+00:00,2015-01-26 18:50:15+00:00,FGXWW
C47,pay,2015-01-26 20:11:36+00:00,2015-01-26 20:05:16+00:00,RLTSN
C131,place order,2015-01-26 20:16:23+00:00,2015-01-26 20:06:06+00:00,UYDRD
C20,cancel order,2015-01-26 22:37:26+00:00,2015-01-26 22:13:16+00:00,EXXRY
C24,send reminder,2015-01-26 22:48:18+00:00,2015-01-26 22:38:03+00:00,RCEUC
C132,place order,2015-01-26 23:12:35+00:00,2015-01-26 22:48:26+00:00,BALPA
C56,pay,2015-01-27 07:47:43+00:00,2015-01-27 07:40:47+00:00,EQRLD
C16,make delivery,2015-01-27 09:11:18+00:00,2015-01-27 08:58:20+00:00,KYICA
C41,pay,2015-01-27 09:29:50+00:00,2015-01-27 09:17:04+00:00,VXRUO
C52,pay,2015-01-27 09:29:08+00:00,2015-01-27 09:23:47+00:00,DTZWY
C133,place order,2015-01-27 09:31:19+00:00,2015-01-27 09:25:06+00:00,VXRUO
C23,prepare delivery,2015-01-27 09:37:53+00:00,2015-01-27 09:34:20+00:00,RWVYG
C39,pay,2015-01-27 10:07:32+00:00,2015-01-27 09:58:52+00:00,KXHUV
C4,make delivery,2015-01-27 10:20:03+00:00,2015-01-27 10:10:02+00:00,FWWWF
C26,prepare delivery,2015-01-27 10:52:23+00:00,2015-01-27 10:25:58+00:00,VNOHU
C17,prepare delivery,2015-01-27 10:43:41+00:00,2015-01-27 10:36:27+00:00,VNOHU
C134,place order,2015-01-27 11:13:13+00:00,2015-01-27 11:08:20+00:00,FGXWW
C117,send invoice,2015-01-27 11:33:17+00:00,2015-01-27 11:28:40+00:00,LYVGB
C107,send invoice,2015-01-27 11:32:46+00:00,2015-01-27 11:29:54+00:00,RCEUC
C27,prepare delivery,2015-01-27 11:39:18+00:00,2015-01-27 11:32:15+00:00,UYDRD
C108,send invoice,2015-01-27 11:39:00+00:00,2015-01-27 11:34:44+00:00,BALPA
C4,confirm payment,2015-01-27 15:06:02+00:00,2015-01-27 11:47:49+00:00,VNOHU
C114,send invoice,2015-01-27 12:01:24+00:00,2015-01-27 11:53:40+00:00,RCEUC
C104,send invoice,2015-01-27 12:24:32+00:00,2015-01-27 12:17:26+00:00,HLJOP
C44,prepare delivery,2015-01-27 12:26:09+00:00,2015-01-27 12:19:41+00:00,RWVYG
C135,place order,2015-01-27 12:44:15+00:00,2015-01-27 12:34:47+00:00,RLTSN
C64,pay,2015-01-27 12:42:59+00:00,2015-01-27 12:37:18+00:00,FWWWF
C6,prepare delivery,2015-01-27 12:57:09+00:00,2015-01-27 12:49:11+00:00,RCEUC
C63,send reminder,2015-01-27 13:52:35+00:00,2015-01-27 13:31:56+00:00,VXRUO
C67,send reminder,2015-01-27 13:53:44+00:00,2015-01-27 13:34:21+00:00,RWVYG
C84,send reminder,2015-01-27 13:51:39+00:00,2015-01-27 13:38:14+00:00,ZBEXO
C28,prepare delivery,2015-01-27 14:32:30+00:00,2015-01-27 14:25:13+00:00,RWVYG
C136,place order,2015-01-27 14:35:57+00:00,2015-01-27 14:27:41+00:00,FGXWW
C116,send invoice,2015-01-27 14:53:07+00:00,2015-01-27 14:50:42+00:00,DTZWY
C51,prepare delivery,2015-01-27 15:05:09+00:00,2015-01-27 14:57:30+00:00,ZBEXO
C21,pay,2015-01-27 15:18:09+00:00,2015-01-27 15:13:40+00:00,EXXRY
C40,pay,2015-01-27 15:40:32+00:00,2015-01-27 15:31:47+00:00,RWVYG
C16,confirm payment,2015-01-27 15:45:26+00:00,2015-01-27 15:37:02+00:00,FWWWF
C57,prepare delivery,2015-01-27 15:41:11+00:00,2015-01-27 15:38:16+00:00,RCEUC
C33,prepare delivery,2015-01-27 15:42:33+00:00,2015-01-27 15:38:55+00:00,RCEUC
C126,send invoice,2015-01-27 16:04:34+00:00,2015-01-27 15:57:33+00:00,HLJOP
C137,place order,2015-01-27 16:20:24+00:00,2015-01-27 16:13:29+00:00,SMSNY
C30,cancel order,2015-01-27 16:27:02+00:00,2015-01-27 16:16:10+00:00,VNOHU
C11,prepare delivery,2015-01-27 16:38:56+00:00,2015-01-27 16:35:14+00:00,RWVYG
C86,send reminder,2015-01-27 16:57:57+00:00,2015-01-27 16:38:11+00:00,KYICA
C43,make delivery,2015-01-27 16:50:28+00:00,2015-01-27 16:39:39+00:00,RWVYG
C121,send invoice,2015-01-27 17:03:09+00:00,2015-01-27 16:54:13+00:00,SMSNY
C89,send reminder,2015-01-27 17:31:43+00:00,2015-01-27 17:10:54+00:00,LYVGB
C35,send reminder,2015-01-27 17:32:13+00:00,2015-01-27 17:17:48+00:00,EXXRY
C77,send reminder,2015-01-27 18:00:19+00:00,2015-01-27 17:38:50+00:00,KYICA
C138,place order,2015-01-27 17:55:10+00:00,2015-01-27 17:45:05+00:00,VXRUO
C132,send invoice,2015-01-27 18:25:47+00:00,2015-01-27 18:19:58+00:00,VNOHU
C43,confirm payment,2015-01-27 18:52:05+00:00,2015-01-27 18:43:23+00:00,RWVYG
C8,prepare delivery,2015-01-27 18:47:37+00:00,2015-01-27 18:43:59+00:00,BALPA
C36,prepare delivery,2015-01-27 19:35:27+00:00,2015-01-27 19:28:46+00:00,SMSNY
C139,place order,2015-01-27 20:04:47+00:00,2015-01-27 19:51:30+00:00,RCEUC
C17,make delivery,2015-01-27 23:34:32+00:00,2015-01-27 22:12:05+00:00,RCEUC
C140,place order,2015-01-27 23:28:19+00:00,2015-01-27 23:19:14+00:00,LYVGB
C141,place order,2015-01-28 09:18:12+00:00,2015-01-28 09:11:20+00:00,DTZWY
C26,confirm payment,2015-01-28 09:40:40+00:00,2015-01-28 09:33:12+00:00,EXXRY
C66,send reminder,2015-01-28 10:05:08+00:00,2015-01-28 09:39:01+00:00,FWWWF
C38,prepare delivery,2015-01-28 09:53:29+00:00,2015-01-28 09:39:10+00:00,EQRLD
C44,make delivery,2015-01-28 10:34:32+00:00,2015-01-28 09:40:49+00:00,RLTSN
C17,confirm payment,2015-01-28 09:58:54+00:00,2015-01-28 09:53:39+00:00,VNOHU
C34,pay,2015-01-28 10:17:47+00:00,2015-01-28 10:04:45+00:00,VNOHU
C23,make delivery,2015-01-28 11:29:31+00:00,2015-01-28 10:36:45+00:00,VXRUO
C142,place order,2015-01-28 10:45:21+00:00,2015-01-28 10:40:47+00:00,EMEYV
C26,make delivery,2015-01-28 11:00:24+00:00,2015-01-28 10:45:55+00:00,RWVYG
C22,send reminder,2015-01-28 11:31:38+00:00,2015-01-28 10:50:00+00:00,FWWWF
C27,make delivery,2015-01-28 11:25:58+00:00,2015-01-28 10:59:32+00:00,RLTSN
C91,send reminder,2015-01-28 11:11:01+00:00,2015-01-28 11:02:33+00:00,VNOHU
C68,send reminder,2015-01-28 11:23:26+00:00,2015-01-28 11:02:55+00:00,VNOHU
C49,prepare delivery,2015-01-28 11:50:51+00:00,2015-01-28 11:25:28+00:00,UYDRD
C6,make delivery,2015-01-28 11:45:54+00:00,2015-01-28 11:28:52+00:00,KYICA
C124,send invoice,2015-01-28 14:18:59+00:00,2015-01-28 11:34:14+00:00,EMEYV
C61,pay,2015-01-28 11:55:13+00:00,2015-01-28 11:49:25+00:00,FWWWF
C78,pay,2015-01-28 11:56:34+00:00,2015-01-28 11:52:58+00:00,BALPA
C119,send invoice,2015-01-28 12:07:29+00:00,2015-01-28 12:00:05+00:00,FWWWF
C143,place order,2015-01-28 12:46:19+00:00,2015-01-28 12:39:41+00:00,ZBEXO
C50,pay,2015-01-28 12:48:30+00:00,2015-01-28 12:43:43+00:00,LYVGB
C131,send invoice,2015-01-28 12:59:35+00:00,2015-01-28 12:53:07+00:00,VXRUO
C57,confirm payment,2015-01-28 13:26:29+00:00,2015-01-28 13:17:41+00:00,EQRLD
C31,send reminder,2015-01-28 13:45:04+00:00,2015-01-28 13:23:57+00:00,RLTSN
C28,make delivery,2015-01-28 14:15:06+00:00,2015-01-28 13:47:02+00:00,DTZWY
C55,pay,2015-01-28 14:21:26+00:00,2015-01-28 14:17:37+00:00,UYDRD
C57,make delivery,2015-01-28 14:54:58+00:00,2015-01-28 14:24:22+00:00,KYICA
C144,place order,2015-01-28 14:42:16+00:00,2015-01-28 14:37:29+00:00,LYVGB
C80,send reminder,2015-01-28 15:17:11+00:00,2015-01-28 14:37:47+00:00,VXRUO
C54,pay,2015-01-28 14:52:27+00:00,2015-01-28 14:46:01+00:00,KXHUV
C23,confirm payment,2015-01-28 14:59:18+00:00,2015-01-28 14:54:24+00:00,HLJOP
C11,confirm payment,2015-01-28 15:05:55+00:00,2015-01-28 14:57:17+00:00,SMSNY
C95,send reminder,2015-01-28 15:14:08+00:00,2015-01-28 15:06:22+00:00,EQRLD
C62,pay,2015-01-28 15:24:22+00:00,2015-01-28 15:16:07+00:00,BALPA
C24,cancel order,2015-01-28 15:33:59+00:00,2015-01-28 15:17:01+00:00,EMEYV
C6,confirm payment,2015-01-28 15:31:48+00:00,2015-01-28 15:25:17+00:00,SMSNY
C11,make delivery,2015-01-28 15:55:21+00:00,2015-01-28 15:38:54+00:00,SMSNY
C33,make delivery,2015-01-28 15:59:36+00:00,2015-01-28 15:46:15+00:00,KYICA
C76,send reminder,2015-01-28 16:10:14+00:00,2015-01-28 15:47:28+00:00,RWVYG
C10,pay,2015-01-28 16:11:42+00:00,2015-01-28 16:03:06+00:00,KXHUV
C8,make delivery,2015-01-28 17:49:11+00:00,2015-01-28 16:18:16+00:00,RLTSN
C37,prepare delivery,2015-01-28 16:31:36+00:00,2015-01-28 16:27:40+00:00,DTZWY
C36,make delivery,2015-01-28 17:58:14+00:00,2015-01-28 16:27:42+00:00,RLTSN
C51,make delivery,2015-01-28 16:58:24+00:00,2015-01-28 16:28:47+00:00,RCEUC
C145,place order,2015-01-28 16:43:58+00:00,2015-01-28 16:33:05+00:00,SMSNY
C27,confirm payment,2015-01-28 16:50:16+00:00,2015-01-28 16:40:27+00:00,EQRLD
C85,send reminder,2015-01-28 17:10:46+00:00,2015-01-28 16:53:31+00:00,DTZWY
C77,pay,2015-01-28 17:06:35+00:00,2015-01-28 16:59:45+00:00,HLJOP
C144,send invoice,2015-01-28 17:30:56+00:00,2015-01-28 17:21:45+00:00,RWVYG
C51,confirm payment,2015-01-28 17:45:21+00:00,2015-01-28 17:37:11+00:00,FWWWF
C71,pay,2015-01-28 18:21:06+00:00,2015-01-28 18:17:11+00:00,DTZWY
C146,place order,2015-01-28 20:10:46+00:00,2015-01-28 18:24:18+00:00,BALPA
C56,prepare delivery,2015-01-28 20:58:25+00:00,2015-01-28 18:35:24+00:00,RLTSN
C28,confirm payment,2015-01-28 19:17:12+00:00,2015-01-28 19:07:29+00:00,KXHUV
C147,place order,2015-01-28 20:55:12+00:00,2015-01-28 20:49:08+00:00,DTZWY
C38,make delivery,2015-01-28 21:50:16+00:00,2015-01-28 21:36:27+00:00,DTZWY
C148,place order,2015-01-29 02:01:21+00:00,2015-01-29 01:56:00+00:00,EXXRY
C127,send invoice,2015-01-29 08:44:45+00:00,2015-01-29 08:32:08+00:00,RCEUC
C46,prepare delivery,2015-01-29 08:40:05+00:00,2015-01-29 08:32:14+00:00,BALPA
C58,send reminder,2015-01-29 09:18:43+00:00,2015-01-29 09:04:33+00:00,VXRUO
C59,pay,2015-01-29 09:29:26+00:00,2015-01-29 09:22:52+00:00,DTZWY
C33,confirm payment,2015-01-29 09:49:15+00:00,2015-01-29 09:37:47+00:00,SMSNY
C42,prepare delivery,2015-01-29 09:44:43+00:00,2015-01-29 09:40:51+00:00,FWWWF
C49,make delivery,2015-01-29 10:05:49+00:00,2015-01-29 09:50:19+00:00,KXHUV
C149,place order,2015-01-29 13:21:18+00:00,2015-01-29 10:07:43+00:00,VXRUO
C118,send invoice,2015-01-29 10:26:14+00:00,2015-01-29 10:19:04+00:00,FWWWF
C40,prepare delivery,2015-01-29 10:40:38+00:00,2015-01-29 10:32:59+00:00,KXHUV
C44,confirm payment,2015-01-29 10:57:24+00:00,2015-01-29 10:50:22+00:00,HLJOP
C134,send invoice,2015-01-29 14:13:15+00:00,2015-01-29 11:01:49+00:00,ZBEXO
C79,pay,2015-01-29 11:12:03+00:00,2015-01-29 11:05:35+00:00,EXXRY
C8,confirm payment,2015-01-29 11:14:22+00:00,2015-01-29 11:06:16+00:00,VXRUO
C112,send invoice,2015-01-29 11:21:11+00:00,2015-01-29 11:13:47+00:00,FGXWW
C150,place order,2015-01-29 11:43:00+00:00,2015-01-29 11:33:34+00:00,RCEUC
C113,send invoice,2015-01-29 11:42:22+00:00,2015-01-29 11:37:12+00:00,RWVYG
C120,send invoice,2015-01-29 11:44:41+00:00,2015-01-29 11:40:12+00:00,RLTSN
C45,pay,2015-01-29 12:28:29+00:00,2015-01-29 12:20:17+00:00,FWWWF
C36,confirm payment,2015-01-29 12:37:54+00:00,2015-01-29 12:30:39+00:00,EXXRY
C151,place order,2015-01-29 14:05:20+00:00,2015-01-29 13:25:15+00:00,SMSNY
C55,prepare delivery,2015-01-29 17:04:41+00:00,2015-01-29 14:28:23+00:00,RCEUC
C75,pay,2015-01-29 14:40:29+00:00,2015-01-29 14:36:01+00:00,HLJOP
C149,send invoice,2015-01-29 15:09:43+00:00,2015-01-29 15:02:04+00:00,BALPA
C90,send reminder,2015-01-29 15:26:38+00:00,2015-01-29 15:07:28+00:00,KYICA
C152,place order,2015-01-29 15:23:27+00:00,2015-01-29 15:08:37+00:00,HLJOP
C13,prepare delivery,2015-01-29 18:02:07+00:00,2015-01-29 15:22:59+00:00,ZBEXO
C135,send invoice,2015-01-29 15:34:11+00:00,2015-01-29 15:29:56+00:00,RWVYG
C56,make delivery,2015-01-29 17:08:09+00:00,2015-01-29 16:14:15+00:00,RLTSN
C74,pay,2015-01-29 16:37:19+00:00,2015-01-29 16:32:09+00:00,EMEYV
C153,place order,2015-01-29 16:40:08+00:00,2015-01-29 16:35:21+00:00,EMEYV
C14,prepare delivery,2015-01-29 17:21:56+00:00,2015-01-29 17:14:19+00:00,EQRLD
C46,make delivery,2015-01-29 18:00:48+00:00,2015-01-29 17:46:43+00:00,FGXWW
C37,make delivery,2015-01-29 19:00:33+00:00,2015-01-29 18:26:55+00:00,FWWWF
C80,pay,2015-01-29 18:36:28+00:00,2015-01-29 18:28:18+00:00,KXHUV
C154,place order,2015-01-29 21:03:25+00:00,2015-01-29 18:28:49+00:00,KYICA
C39,prepare delivery,2015-01-29 21:08:57+00:00,2015-01-29 18:48:52+00:00,FWWWF
C38,confirm payment,2015-01-29 19:16:56+00:00,2015-01-29 19:10:20+00:00,DTZWY
C60,pay,2015-01-29 19:16:58+00:00,2015-01-29 19:14:55+00:00,UTBDH
C155,place order,2015-01-29 21:08:48+00:00,2015-01-29 21:02:42+00:00,HLJOP
C156,place order,2015-01-30 02:30:16+00:00,2015-01-30 02:17:24+00:00,ZBEXO
C95,pay,2015-01-30 08:29:26+00:00,2015-01-30 08:24:19+00:00,BALPA
C137,send invoice,2015-01-30 08:38:16+00:00,2015-01-30 08:30:22+00:00,UYDRD
C48,send reminder,2015-01-30 09:01:25+00:00,2015-01-30 08:46:21+00:00,KYICA
C123,send invoice,2015-01-30 09:18:47+00:00,2015-01-30 09:09:39+00:00,KXHUV
C64,prepare delivery,2015-01-30 09:18:56+00:00,2015-01-30 09:11:50+00:00,EQRLD
C157,place order,2015-01-30 09:34:59+00:00,2015-01-30 09:31:16+00:00,LYVGB
C49,confirm payment,2015-01-30 10:00:36+00:00,2015-01-30 09:51:56+00:00,RWVYG
C42,make delivery,2015-01-30 10:22:42+00:00,2015-01-30 10:08:10+00:00,RWVYG
C129,send invoice,2015-01-30 10:27:19+00:00,2015-01-30 10:14:21+00:00,UTBDH
C47,prepare delivery,2015-01-30 10:24:15+00:00,2015-01-30 10:18:00+00:00,VXRUO
C32,prepare delivery,2015-01-30 11:04:14+00:00,2015-01-30 10:42:17+00:00,UYDRD
C10,prepare delivery,2015-01-30 11:11:33+00:00,2015-01-30 11:08:01+00:00,RCEUC
C139,send invoice,2015-01-30 11:26:48+00:00,2015-01-30 11:20:04+00:00,BALPA
C158,place order,2015-01-30 16:11:08+00:00,2015-01-30 11:20:39+00:00,VNOHU
C50,prepare delivery,2015-01-30 11:25:49+00:00,2015-01-30 11:22:08+00:00,EXXRY
C130,send invoice,2015-01-30 11:35:57+00:00,2015-01-30 11:31:17+00:00,DTZWY
C40,make delivery,2015-01-30 11:52:39+00:00,2015-01-30 11:36:50+00:00,HLJOP
C69,pay,2015-01-30 11:39:11+00:00,2015-01-30 11:37:05+00:00,BALPA
C89,pay,2015-01-30 11:53:15+00:00,2015-01-30 11:41:52+00:00,SMSNY
C142,send invoice,2015-01-30 12:38:32+00:00,2015-01-30 12:34:02+00:00,SMSNY
C159,place order,2015-01-30 13:06:39+00:00,2015-01-30 12:59:25+00:00,UTBDH
C37,confirm payment,2015-01-30 18:11:04+00:00,2015-01-30 13:52:37+00:00,VXRUO
C140,send invoice,2015-01-30 14:09:04+00:00,2015-01-30 14:05:43+00:00,FWWWF
C96,send reminder,2015-01-30 14:19:11+00:00,2015-01-30 14:07:12+00:00,HLJOP
C55,make delivery,2015-01-30 14:52:43+00:00,2015-01-30 14:25:03+00:00,KYICA
C58,pay,2015-01-30 14:30:17+00:00,2015-01-30 14:25:38+00:00,VXRUO
C34,prepare delivery,2015-01-30 14:34:26+00:00,2015-01-30 14:30:39+00:00,HLJOP
C97,pay,2015-01-30 14:58:02+00:00,2015-01-30 14:54:39+00:00,RLTSN
C72,pay,2015-01-30 15:16:42+00:00,2015-01-30 15:09:59+00:00,BALPA
C160,place order,2015-01-30 15:26:29+00:00,2015-01-30 15:16:57+00:00,BALPA
C56,confirm payment,2015-01-30 15:57:40+00:00,2015-01-30 15:51:43+00:00,EQRLD
C81,send reminder,2015-01-30 16:11:10+00:00,2015-01-30 15:53:48+00:00,EXXRY
C13,make delivery,2015-01-30 17:15:25+00:00,2015-01-30 15:54:48+00:00,UYDRD
C14,make delivery,2015-01-30 16:27:24+00:00,2015-01-30 16:11:37+00:00,KXHUV
C151,send invoice,2015-01-30 19:49:27+00:00,2015-01-30 16:20:21+00:00,HLJOP
C105,send reminder,2015-01-30 16:49:03+00:00,2015-01-30 16:37:28+00:00,VNOHU
C64,confirm payment,2015-01-30 16:47:34+00:00,2015-01-30 16:43:07+00:00,RLTSN
C161,place order,2015-01-30 16:58:11+00:00,2015-01-30 16:52:01+00:00,BALPA
C86,pay,2015-01-30 17:08:48+00:00,2015-01-30 17:02:00+00:00,DTZWY
C46,confirm payment,2015-01-30 17:14:12+00:00,2015-01-30 17:05:26+00:00,VNOHU
C143,send invoice,2015-01-30 17:23:52+00:00,2015-01-30 17:15:23+00:00,UTBDH
C22,pay,2015-01-30 17:33:16+00:00,2015-01-30 17:26:34+00:00,UTBDH
C77,prepare delivery,2015-01-30 18:04:33+00:00,2015-01-30 18:01:38+00:00,FWWWF
C53,send reminder,2015-01-30 18:24:26+00:00,2015-01-30 18:12:41+00:00,BALPA
C31,cancel order,2015-01-30 18:20:14+00:00,2015-01-30 18:12:48+00:00,BALPA
C21,prepare delivery,2015-01-30 18:46:20+00:00,2015-01-30 18:38:54+00:00,FGXWW
C162,place order,2015-01-30 19:04:43+00:00,2015-01-30 19:02:10+00:00,RCEUC
C150,send invoice,2015-01-30 20:39:51+00:00,2015-01-30 20:31:14+00:00,EMEYV
C39,make delivery,2015-01-30 21:09:29+00:00,2015-01-30 21:00:08+00:00,RWVYG
C163,place order,2015-01-30 21:48:10+00:00,2015-01-30 21:40:34+00:00,SMSNY
C164,place order,2015-01-31 13:50:07+00:00,2015-01-31 13:46:36+00:00,RLTSN
C165,place order,2015-02-01 16:22:28+00:00,2015-02-01 14:10:24+00:00,VXRUO
C166,place order,2015-02-02 06:30:46+00:00,2015-02-02 06:16:00+00:00,EXXRY
C73,pay,2015-02-02 08:44:40+00:00,2015-02-02 08:40:29+00:00,EQRLD
C47,make delivery,2015-02-02 09:51:12+00:00,2015-02-02 09:24:35+00:00,FGXWW
C40,confirm payment,2015-02-02 09:29:12+00:00,2015-02-02 09:26:42+00:00,KXHUV
C13,confirm payment,2015-02-02 09:43:23+00:00,2015-02-02 09:36:03+00:00,DTZWY
C65,send reminder,2015-02-02 10:03:49+00:00,2015-02-02 09:38:57+00:00,ZBEXO
C52,prepare delivery,2015-02-02 09:48:20+00:00,2015-02-02 09:40:32+00:00,FGXWW
C93,send reminder,2015-02-02 10:01:38+00:00,2015-02-02 09:52:46+00:00,VNOHU
C167,place order,2015-02-02 09:58:26+00:00,2015-02-02 09:53:44+00:00,RLTSN
C32,confirm payment,2015-02-02 10:07:06+00:00,2015-02-02 10:01:17+00:00,RCEUC
C42,confirm payment,2015-02-02 10:28:04+00:00,2015-02-02 10:20:21+00:00,EMEYV
C32,make delivery,2015-02-02 10:37:55+00:00,2015-02-02 10:27:47+00:00,FWWWF
C10,make delivery,2015-02-02 11:23:34+00:00,2015-02-02 10:56:19+00:00,KYICA
C64,make delivery,2015-02-02 11:12:13+00:00,2015-02-02 10:56:21+00:00,RCEUC
C125,send invoice,2015-02-02 11:02:27+00:00,2015-02-02 10:58:20+00:00,UYDRD
C82,pay,2015-02-02 11:49:21+00:00,2015-02-02 11:41:07+00:00,UTBDH
C50,make delivery,2015-02-02 12:08:15+00:00,2015-02-02 11:52:44+00:00,FWWWF
C71,prepare delivery,2015-02-02 12:02:25+00:00,2015-02-02 11:55:15+00:00,UYDRD
C78,prepare delivery,2015-02-02 12:08:40+00:00,2015-02-02 12:04:44+00:00,SMSNY
C168,place order,2015-02-02 12:34:55+00:00,2015-02-02 12:05:35+00:00,UYDRD
C115,send reminder,2015-02-02 12:31:04+00:00,2015-02-02 12:24:31+00:00,EQRLD
C34,confirm payment,2015-02-02 12:58:17+00:00,2015-02-02 12:51:51+00:00,RWVYG
C83,pay,2015-02-02 13:05:12+00:00,2015-02-02 12:56:58+00:00,KXHUV
C75,prepare delivery,2015-02-02 13:22:33+00:00,2015-02-02 13:15:17+00:00,SMSNY
C128,send invoice,2015-02-02 13:25:52+00:00,2015-02-02 13:17:39+00:00,DTZWY
C169,place order,2015-02-02 13:34:30+00:00,2015-02-02 13:29:17+00:00,KXHUV
C152,send invoice,2015-02-02 15:05:07+00:00,2015-02-02 15:01:11+00:00,VNOHU
C39,confirm payment,2015-02-02 15:19:32+00:00,2015-02-02 15:12:19+00:00,EXXRY
